,plane,car,bird,cat,deer,dog,frog,horse,ship,truck
21,0.6050565229880567,0.6156291263318177,0.6816755685512039,0.617028034171752,0.6959593161259792,0.6151356464285862,0.612963774844156,0.6282242068600734,0.6020464338633514,0.6129631926691723
22,0.7166538215603182,0.6239103877887358,0.6722986744831927,0.6695578466513663,0.7900190501261456,0.624676366924733,0.6465490008281185,0.6358906732529834,0.7082033851913793,0.6625821991306977
23,0.6016446592475302,0.6321513378536161,0.5917251180772161,0.654292664334926,0.654732276618384,0.6175111871876378,0.6701114172227374,0.620236593907703,0.706405050242155,0.6436099688673577
24,0.6340592347140841,0.6031133685753505,0.6408956347242707,0.6269663295132857,0.6541559408314992,0.6275555093435694,0.6445819556892647,0.6544080463548371,0.6272139605268325,0.703636967489833
25,0.6848708595168653,0.6901803843047891,0.6549468539744201,0.5816809872746198,0.7008660921394347,0.6552469132393507,0.6137179050375923,0.6566439997040519,0.6136920253332085,0.6582834613287675
26,0.636718871303435,0.6476121029074176,0.7723023046107795,0.6506122119088913,0.6575334145558327,0.6951165962837915,0.6543134905216161,0.6964058950187714,0.5952879992795017,0.616054946728015
27,0.6385102121713974,0.5929315361028029,0.6450859954453616,0.6207520599176672,0.6341669523547153,0.6442996534822683,0.6424862754076743,0.649339249009099,0.6327932939079255,0.615935470578558
28,0.690082401252877,0.6104516251011698,0.6272469898397404,0.6623358149403813,0.6462319229673235,0.6505491261420864,0.6795397738476321,0.6688111546787767,0.6975110995233322,0.6335860989964002
29,0.5851169254466265,0.6693480738497141,0.6211375528623458,0.6857443081639438,0.6330207101528358,0.6402121324908983,0.5866751802766763,0.7362134946086245,0.6331073781321797,0.6517752017077949
30,0.7065483458760469,0.677322066065147,0.6694257706930387,0.6985906379793589,0.6384646246057872,0.6422217776401576,0.5990057828912909,0.6844619587970999,0.5598088053778991,0.6418278197653586
31,0.6703704862655087,0.6770112263505039,0.6879667961040137,0.7138919469757071,0.5777370873307419,0.7012507980239793,0.6745765261345421,0.6347333515104071,0.7363631714182283,0.6748479358832418
32,0.658815783522206,0.6492805926335954,0.648892210639254,0.6937342384052949,0.6382452944764272,0.6720673347418192,0.6410067419413329,0.6309949478752217,0.6053886038939508,0.6756580726815815
33,0.6307714975149544,0.6778793541391896,0.6763026090298675,0.6879875366778279,0.685953378146444,0.6953230307815795,0.6352788017580635,0.6626719627181414,0.7162853004442479,0.6494430248088408
34,0.6703686903732335,0.6324403734156783,0.709530706351944,0.7512913976660673,0.6537040495189781,0.6514073751192513,0.7077362351510428,0.6479525730308904,0.6363888589967658,0.6469165167402673
35,0.671710359797618,0.6512889880191189,0.6461830610953785,0.6593327432001743,0.6646751944164284,0.6474729060740121,0.6870889648784406,0.6927846516756315,0.5845603468076734,0.5910109493163198
36,0.5671880397829636,0.651415232825671,0.6342537887485374,0.6546832421782478,0.7111061857616552,0.6396935352774491,0.7790387823332204,0.5991149362619719,0.6340979384338148,0.6738610538689781
37,0.6464654623679197,0.6255587226908246,0.6964930427466576,0.6049475779303267,0.6657187630019243,0.6422537459600746,0.7521575189718417,0.7067507143623932,0.6763466728291654,0.690157124831632
38,0.6208596165881559,0.7003030278749702,0.5942599256957738,0.6840640528847901,0.6552571678431606,0.6718690120333393,0.7222686906260749,0.6036954568494035,0.7343858313928135,0.6256971554348423
39,0.6303429771087856,0.6319004256846317,0.661530292063416,0.6594511660212977,0.69438140259545,0.659304586044806,0.6649196490438589,0.6788163291888867,0.6952230436428619,0.6481390521416931
40,0.6228666137674272,0.6675426016069296,0.6448148329117719,0.6376288813300175,0.6572777693531202,0.6847237160527428,0.6112090800247931,0.610124656654492,0.6554641541715933,0.6602148956172058
41,0.5686580699556264,0.7191134236165035,0.6762819767945647,0.6983969938307333,0.6401404315983736,0.6650421678455165,0.7049788312150023,0.6627855127356699,0.699261818738526,0.6397204901978499
42,0.6582588706206971,0.6730976105598415,0.6380203431046776,0.6681514728885906,0.6413649247015045,0.612688265199248,0.6443637462675225,0.6702678589607126,0.6714951850994084,0.6097898023080068
43,0.6014421246187291,0.6332189752227702,0.6697881449434994,0.6448274936046748,0.6191082559205326,0.6662692301587381,0.632614416863438,0.6583748958622807,0.6627176703565439,0.646836384480115
44,0.701812070755258,0.6780830952254091,0.6621426114317506,0.6544726180044558,0.660035455257951,0.7138492372020495,0.6536148918270868,0.6453838109171135,0.661845535963242,0.7223552282359855
45,0.6536193171455678,0.7499819265899503,0.6524735058813596,0.6797224212259173,0.6308644810984436,0.6932025425309523,0.6844276391281539,0.6341317785899839,0.6561276633309829,0.6294706284239167
46,0.61866373592618,0.7152335312394154,0.6657044103056797,0.6396894061972846,0.6168930641000092,0.6348261007248412,0.6818076640937025,0.7065318264459226,0.6104186259088382,0.6650798941904161
47,0.6741742317178847,0.6149703355326132,0.6835703244461235,0.6331536538414838,0.6370688478008713,0.6606313276524729,0.640246411477392,0.646061056395137,0.6514164193791253,0.6444376740737487
48,0.5687240915346956,0.6572137974606294,0.7393439639604473,0.6380361976670459,0.5989808795841508,0.6476904271236348,0.7274131136414117,0.6513124182616022,0.6573390843439664,0.6172843894304465
49,0.6187307564898852,0.6935199913158282,0.7069500403013365,0.6174522450413851,0.6917526612985744,0.6691376058258962,0.6289200481477077,0.6834341465305782,0.6588720975643192,0.6620994988696698
50,0.6344385482576229,0.5955185954124926,0.7988310954388315,0.5992583473476214,0.6286641837732049,0.6469621688700268,0.6314112587537906,0.6240242352544519,0.6819370381558919,0.6443258713703025
51,0.7397250139084203,0.6281057016382183,0.7219200006928712,0.5828985659087849,0.6453730415127514,0.6079798519886945,0.6753034384544999,0.6754287242316126,0.6347167003376882,0.633786238548281
52,0.6041047714989168,0.6399825959270982,0.7067941147726473,0.6821494749709923,0.6417939646449649,0.653552005903407,0.7185336364235994,0.6937976603345655,0.6433235874953411,0.6793120235433434
53,0.6869747122001416,0.638197565334039,0.7818597322095379,0.6904100542867587,0.6472590244654219,0.6635170062215263,0.6144679899413034,0.6291223065726448,0.5984422281351373,0.7193814158260219
54,0.6987624703543185,0.6868444683184596,0.6609681024282807,0.6561184997353849,0.5985566853939213,0.5947029292006946,0.6528590078822645,0.6297653038996722,0.7150909446836553,0.677593068681523
55,0.691201110333975,0.6216164062511079,0.6763431613110575,0.7068492425447702,0.7261389457802594,0.6820156930232528,0.6992222022041326,0.6426203013302396,0.6903965105621983,0.6904658213917743
56,0.6260580719279845,0.6713757987684748,0.6544183803115597,0.6930070268465232,0.6652194332881348,0.5999709656111198,0.7017403116121959,0.6597520009916003,0.5871214188396874,0.6818781938232323
57,0.6031843511155871,0.6155686532127389,0.6519809631266738,0.644548406008473,0.6628365921096497,0.6945339468957008,0.6454236901654951,0.7343859631818912,0.635506584686407,0.7129799331182167
58,0.5614432196840764,0.6435108511115244,0.7770081541516302,0.6420252921517606,0.6891975381803839,0.7190744681184105,0.6269549090709807,0.6570094836017435,0.6932059193041507,0.629079088842361
59,0.6228863110348664,0.6280256213017927,0.636380125999604,0.6159198281197176,0.7000906212203374,0.6692281743732553,0.6404376484864187,0.696792916015077,0.701540374135339,0.5462479323587761
60,0.7489574647180147,0.6419799361209486,0.6125020175445017,0.6489381968834174,0.7380187431661396,0.7207545527721826,0.6483644862081791,0.6161848664223,0.6979793697077623,0.6249215644011445
61,0.6568111881416214,0.7072966662853966,0.7333190065388395,0.6310846056524405,0.6342622448120888,0.6763812286930262,0.6046848325421977,0.6814004532469504,0.6646412384871059,0.6393775227336383
62,0.6995243961554765,0.6080807564229892,0.6418499745766317,0.6248945601940855,0.671573066867119,0.6561967556290427,0.6182648833919262,0.7159577509621935,0.6592445653542828,0.6102884021085981
63,0.7051753835900156,0.6658590079407235,0.6559802649386208,0.6897234107191814,0.6522559709074611,0.6628600878669085,0.6633815146877712,0.6618202683632748,0.6214131916324916,0.6533860750817696
64,0.6844254143910303,0.6310767013329379,0.5840562606316808,0.6490494112402061,0.6268898663274602,0.69122809893236,0.6995907579363734,0.6563842747575858,0.6077555013748142,0.6582088596114366
65,0.680352674591748,0.6312092260325122,0.6638162038159707,0.6081734456310778,0.6452589740105509,0.6497935700966205,0.6944528022809511,0.6665507488837039,0.6791276275868858,0.6646837242780768
66,0.6513735766634157,0.6621489822399622,0.6939339715919661,0.646547263800683,0.5957438914555861,0.6559778222570849,0.6099076337238084,0.6297136266897716,0.6287644507234857,0.6689840412658558
67,0.6519110169666088,0.6440522510074973,0.6686658690607092,0.7439697230784044,0.7158850092411437,0.6920698317015486,0.6696972695155288,0.7034700149870078,0.581213114181302,0.6609786819104131
68,0.7174263502572756,0.639710377061953,0.6742039873885051,0.6770923251120164,0.6418478279417509,0.6346954080289396,0.6305153222584448,0.5920135474943602,0.6474923699469013,0.7088447507152796
69,0.6664386901851871,0.6257201702016792,0.6311840001923342,0.6709454662733293,0.6417584836639981,0.6344114743805512,0.6391615097954411,0.6559376292524643,0.6383909805005048,0.6339772241262532
70,0.7338740873376011,0.671950663157972,0.6476947603384346,0.6266133764420548,0.5890170677831422,0.7014955977902781,0.6668073675428006,0.6450949762497321,0.6256506272908937,0.6828180986553087
71,0.6268826736035453,0.6480994062670331,0.659539077778282,0.6616570912583024,0.6894283684489981,0.6484133910181067,0.6509183139536385,0.6770992426985458,0.6190062911810907,0.6293567799597009
72,0.6181046960422195,0.6362637323337735,0.7053223049068424,0.6419645649366523,0.6579322830272201,0.6002263155767624,0.6650063998498026,0.627305677796558,0.6226327154107892,0.5992120970364847
73,0.6956492652005819,0.6642934035168375,0.6323343483469576,0.6433021578466946,0.6642903143741987,0.7297891510986603,0.6678930149600273,0.6866928281082825,0.7512671567447995,0.640930321698533
74,0.6954629205229065,0.646658669946326,0.7432860750154671,0.6469503170481009,0.6542842989142672,0.6988152122496645,0.6356410173129875,0.594798946310918,0.6206221214174494,0.6101212231096731
75,0.67446399407919,0.6174877893280637,0.6595602861646879,0.6540324147739627,0.6177651881985052,0.6830579018400726,0.6774338194513034,0.7008437062862456,0.7292754430740066,0.7435721034113951
76,0.6688054061670654,0.6203815570093855,0.6475582209390747,0.5940062967489654,0.7100983004633878,0.635192019019143,0.6623410576411648,0.725106473967586,0.6354733522008473,0.6689264557094022
77,0.7944926693276984,0.6667894253059967,0.721409759920129,0.6026719831152765,0.6134027791515712,0.650657542628853,0.6812586577933003,0.6194934474955434,0.6549019933627436,0.6430947978670587
78,0.6598435335399925,0.6602459982130248,0.6178367066467074,0.6829416888628382,0.5875958929162652,0.6345402886227032,0.7171760601004544,0.6915520742242718,0.6307639269824485,0.6162023543465176
79,0.6124328565086974,0.6085352629780696,0.6744876575677603,0.6855707972891958,0.6799426925966321,0.6096830518050071,0.6528754354999243,0.621347165576256,0.6264539896544662,0.6683521346148864
80,0.6849945895074357,0.722365930515885,0.7486760087111803,0.6760569506759135,0.6162451915667897,0.6484720343392951,0.6077493638633139,0.6343027959531559,0.6283043738214106,0.6567848122612536
81,0.6591846593606652,0.645415775537169,0.711608514464585,0.6128129541436085,0.6609808239319203,0.7071177646827067,0.7425902363999575,0.6443683530446989,0.6785663067322115,0.5961218217966142
82,0.6239453532206878,0.6357126961950053,0.7191327922095674,0.6689003652250651,0.5920160294548504,0.6637130712639354,0.6224652755289319,0.6907606295622362,0.6707621435562012,0.6520015573950715
83,0.7378217850871398,0.6409009109345745,0.606894270555532,0.632728169258054,0.6695011676852068,0.6037699424500066,0.6720987766749917,0.6651492952369047,0.6642787468562827,0.614087035672654
84,0.6525282803697356,0.5720982671138364,0.6863634002610383,0.6221178909879026,0.6509944052843799,0.6825920019090941,0.7789293774048824,0.6860792858760684,0.6674037027208037,0.715888219039078
85,0.669631623278273,0.6132892523712004,0.7086254599909656,0.5926513289034023,0.673312179901541,0.6174390345946464,0.6689070307340472,0.6347267557022429,0.570075310645654,0.7064021202006638
86,0.6309663064938187,0.6261203295821182,0.6853333449045178,0.6733936671881869,0.6573189326855498,0.6048530048530316,0.615132540330817,0.6923521864931821,0.6810701214637819,0.6128290567319135
87,0.7604666918916747,0.6702759407512235,0.7671309814481984,0.6129253926771026,0.6591619642896808,0.5831528126465406,0.6613218083045311,0.6599750961810256,0.708413841235157,0.6797913874353019
88,0.61312137314398,0.6240858230364552,0.6354841439685146,0.5829963744488462,0.6779331789870404,0.661350138753618,0.6917656907760636,0.6523090763687431,0.6891350797094802,0.6982899622186564
89,0.5987411439487511,0.6592476800782936,0.6399622014638174,0.6253292848459289,0.626617280060173,0.7050817724651421,0.6818120086718531,0.6574080537088169,0.6658253283636548,0.6218932478042919
90,0.6551256359931972,0.6252639322445818,0.7179954533600468,0.5979636310889911,0.6940362887021575,0.6418997411712136,0.61879775136149,0.7183993171152049,0.5783898972853851,0.7083172129157099
91,0.6464156024742974,0.5993561529854063,0.611213076197693,0.6095602478796117,0.650019521289827,0.6316444442530702,0.6387469379397381,0.6391862765091899,0.655265443872749,0.6681539855363683
92,0.6083536600046995,0.6481792583108312,0.6208239670316138,0.6208892953837675,0.6802327934274885,0.6883728888773748,0.6455372787430887,0.6623679923896426,0.6498199785344361,0.6206687791425605
93,0.6280041057939452,0.6534702965797874,0.7669344028239631,0.6338610664522353,0.6534686426424641,0.6248253536555807,0.7563610320341344,0.6943061306767186,0.6755594221254978,0.688289369835231
94,0.6728489525852004,0.6684904984066753,0.6154924402690356,0.641468631830334,0.6551165818018554,0.6684207299032119,0.7364014783312861,0.6679374323756995,0.6579096014710937,0.6483882517106669
95,0.68123656911971,0.6063891912376602,0.6487948191648496,0.657033627173276,0.7181024165926837,0.6297952594195169,0.648700179771029,0.625918352531464,0.6382135920544503,0.6229503511099926
96,0.6609785245896204,0.6383358298803992,0.6851693570268342,0.6615744601611795,0.6432085690387522,0.6389921981505393,0.6382890502868144,0.6792154895793405,0.6825191623707285,0.6197950349381829
97,0.7164662447941166,0.6352572142141292,0.6548723975200961,0.6216234689964403,0.6429390163817157,0.6946755304027088,0.6497599632098084,0.6788662482120129,0.7034575484822698,0.7007643008296945
98,0.6238843064401383,0.599388545830621,0.6710506560783247,0.669655267673658,0.6262344567552857,0.6200645201626382,0.6409396682202548,0.6538379655201887,0.6194653200687507,0.6159905474523454
99,0.6796378363973258,0.6654565477731502,0.6826183367114012,0.5947549762557721,0.6045238094491217,0.6557217089121881,0.6209908582561905,0.6204234233274195,0.6121032013251878,0.6767654027869356
100,0.6877947860243112,0.6469972845969356,0.6686774270521383,0.6509762598812232,0.722440068740847,0.6239225414415481,0.7074973358697939,0.6924693580823389,0.6536554135341992,0.6337963054370679
101,0.652823189325484,0.6381385269745454,0.6841462986755854,0.6808963663715355,0.6924051680965916,0.5709821438871574,0.7129539506028527,0.6499909432275068,0.744519763658368,0.6510175277655773
102,0.6800294263518623,0.6553564935459308,0.7803252116819606,0.625039584430078,0.672405652981449,0.6624411793455252,0.5874034577738401,0.6510242579678716,0.63721122466935,0.6457210429174602
103,0.6261358783861946,0.607404963836244,0.742511171934217,0.7034816779287105,0.6871106403456793,0.7524243544791769,0.6381203816049216,0.6237592230683284,0.6566640867928355,0.6061254610010398
104,0.7106522177061225,0.6245987492639782,0.65975355162972,0.6327581784351931,0.6727894710480673,0.6915041751334127,0.725985391921462,0.6266216043432723,0.5995183260500418,0.6205318763349171
105,0.7158643759668384,0.6446262850265367,0.6489255737899972,0.6366433499583262,0.641408542818075,0.6286976084731827,0.6223405850011698,0.6664215955864563,0.5906598010638784,0.6522474483618961
106,0.5902626014251207,0.6847339431736414,0.6362365011268989,0.6320543026836021,0.7121441249312404,0.6504231566856388,0.6303487403690772,0.6467653336934963,0.6188143779635559,0.6646672284393984
107,0.6855435535323064,0.6043115085093586,0.7469439811687326,0.6761702104064939,0.7362690586171241,0.6520865599726104,0.6489705964140821,0.6839101458025854,0.6656969009364857,0.6882866436221803
108,0.7462130520134556,0.696161011819044,0.6942979544091663,0.649950351361622,0.7008148312983771,0.6644861384831791,0.7074846986427252,0.6944675370130025,0.6814704588941776,0.600124220190317
109,0.6793660751047289,0.7304614550128942,0.6155262177291058,0.6578767147010853,0.6991057930368823,0.6304549583644704,0.6337202928525147,0.6219493482777861,0.658099097662515,0.7233851347608999
110,0.6725498440809832,0.6411365658091539,0.702926072802854,0.638727313962066,0.6512554783036213,0.7618969654200047,0.6838042270451882,0.6648582471695761,0.6469160928408,0.6618963841594766
111,0.606411648337999,0.6970063921735369,0.6849854295495033,0.6350183596963899,0.6786967665305557,0.683120217876485,0.6324469107696227,0.6489020338734286,0.7191320949851374,0.664708292358754
112,0.6970841547254244,0.7132493459475296,0.6674168608558984,0.641916317315593,0.5777162478780513,0.6200473595113352,0.6527652747222769,0.6434962312105765,0.6140746060906122,0.6207834136874868
113,0.7017820719725774,0.6083064943427583,0.6528896477835835,0.6334079129259544,0.557508751840673,0.5993507801275114,0.6895290658733206,0.6778194617202562,0.6378030801758174,0.6066070840756441
114,0.62571208248409,0.6626822435655157,0.6563220330073667,0.657800517106194,0.6664132241389007,0.7593619632565216,0.5900123583425165,0.6830939836234454,0.6867352449252642,0.6465468722959986
115,0.6818863410662477,0.6669262397234551,0.7562438640015288,0.6009966515165074,0.6060001765780064,0.7300062752795629,0.6885338683008824,0.6339640120381115,0.6775386238180652,0.6318382276146413
116,0.5870907781419723,0.6449458981004503,0.702674532580642,0.6621039578749831,0.6278499111939182,0.670060506920874,0.6864188736274563,0.6583129320312886,0.6500208466549919,0.621883929581768
117,0.6521235106467498,0.6158349096142319,0.6912958954552434,0.6402564194824891,0.6287672183405071,0.5834291456507812,0.6296178361334399,0.6686954840976509,0.6491694933395102,0.5818368009022968
118,0.6684263310075329,0.7280447338107459,0.6928816838541274,0.7972342230498365,0.6623498741583149,0.6986835887805309,0.6335218482120688,0.6905028118507867,0.7232656055569942,0.673920602424243
119,0.6594850678581595,0.6252171625388232,0.6065241777343041,0.6404589098732694,0.6753025406977289,0.6187676241706239,0.590068058272776,0.6661714763013488,0.7090802563439766,0.6336546550668438
120,0.6712078028179953,0.650454707948336,0.676780236017207,0.6989700945115114,0.6610258483087766,0.6239526630530907,0.6952846368326497,0.6883208768611178,0.5817541574667208,0.6385025226416264
121,0.586773089835573,0.6110853679906623,0.6364530243879649,0.6684548186193198,0.6471375790106506,0.7179129675726224,0.5791658609891337,0.6828860741446353,0.6843124693421321,0.666713433063199
122,0.7627320075896296,0.5934362131766688,0.6722270191054313,0.689783729864363,0.6231805338248153,0.7217311149965152,0.6738683523386598,0.6481931136103829,0.5984005741690358,0.670308652413093
123,0.6906257328939631,0.6649612210490801,0.6956122632379897,0.6237415348852404,0.7159840187674864,0.6581755327691727,0.6749732376779696,0.6790225790025242,0.7037487215874297,0.6410132293024646
124,0.6463499774266646,0.6426982379221755,0.6423044156354123,0.6049605552761464,0.6362016002061246,0.6555082897029285,0.6357891752166667,0.6544259154038117,0.6524251185009119,0.6373688228253118
125,0.5790318919642398,0.6786241865843278,0.6334059670050293,0.6733273835810896,0.6413072395690035,0.6480921531715429,0.5907699815783904,0.6120029866362635,0.5606710100136256,0.6266838450815246
126,0.7129290242434702,0.708915921024124,0.6461790570824126,0.6374704230050197,0.6360926169902268,0.7135780807835317,0.6468349112920927,0.6633954550655299,0.6842033948865569,0.6866968977496167
127,0.8013858403601442,0.6220504421065203,0.622306885268308,0.7129952934376743,0.74230605258353,0.6076929326867009,0.6359447297911845,0.7072968740893588,0.6319936116394573,0.637185667260274
128,0.6387125390018236,0.622923575485568,0.5984149783296576,0.6963488400234044,0.7348768745288398,0.6146904927386847,0.7063355182198106,0.6451121799536599,0.6559561651225387,0.5936775638850214
129,0.6219349469708959,0.628133913803494,0.717366769041022,0.6562977870877934,0.6133720091882656,0.674290934493671,0.6193476290285431,0.602253489131882,0.605854903385026,0.6485301359957691
130,0.7160499588687909,0.6869589780700353,0.6448022131257962,0.6712802849138078,0.6236816278610261,0.7188903742069297,0.6160282007488542,0.6542434782724387,0.6086168907624723,0.681193508885988
131,0.6894466967166866,0.6651033216706275,0.6709928772010096,0.6702529175742349,0.6517484115517203,0.6233462211051319,0.6710900779114408,0.6556718069237857,0.653363986299947,0.6413330096384678
132,0.6297936689178739,0.6664512297055375,0.6227733122055613,0.7104490400302452,0.6644637186165088,0.6710968475962191,0.6589568485070803,0.711746530245077,0.6526392878357453,0.6620156291763531
133,0.627866084599022,0.6883664302159185,0.6196924519826901,0.7009510315505898,0.6290998984467508,0.6321110380825645,0.6930538005903387,0.5961054647066836,0.5639618054268455,0.6591209029437424
134,0.7118658120011676,0.7484242731064702,0.7720646334624716,0.6862781417931003,0.7397659181330913,0.5982974065937737,0.5818882036916413,0.6790597198189764,0.7193359433860204,0.6486156611991369
135,0.670679163816952,0.6266399154195055,0.6879237390704755,0.6290564037549227,0.7472282267370582,0.6721104904478854,0.5778664562332132,0.7275945208562227,0.6455742370981876,0.6049398656448146
136,0.6106787414826669,0.6179815174779343,0.59304371305939,0.6787763970084223,0.6419470904979132,0.769466664912263,0.7074167673008864,0.7629613123328775,0.6450345544322922,0.6373404780415584
137,0.6659382663554638,0.6659823889212173,0.7419819816382228,0.6690164628049307,0.6301710376727794,0.6365952525746892,0.6727276416106227,0.6449127233193297,0.6860574150319902,0.5871530677943088
138,0.6895149598104969,0.618550556675622,0.6433448080569493,0.6683030145026074,0.6701381082828949,0.7030743950641607,0.6774421545570164,0.6505624114674196,0.6760491090913265,0.5977983121387255
139,0.6787044023501556,0.6339209003887367,0.7317565094110907,0.5874128398343477,0.6511512354007649,0.6651477162641612,0.645962753583887,0.6311262693268312,0.6447377122289615,0.6410527126204341
140,0.6665370274146991,0.6168269024582635,0.6703720661720292,0.6985400061432236,0.6169311404692304,0.6713199975687468,0.6238538157032554,0.6138900881948823,0.6426780174974565,0.643422681186595
141,0.6855534198599191,0.6308206439104724,0.6998283458682967,0.6573861689482616,0.6161264708290135,0.6890953888729111,0.62872968251552,0.6544328353891853,0.656766589588383,0.6011577171013296
142,0.6321652459367246,0.6199294530049976,0.6349536335714023,0.710366491861461,0.6341161446619201,0.6857172298269696,0.7470512088229102,0.6622523235276474,0.6183336299959616,0.6414678388186256
143,0.6458743332032351,0.6388960506280118,0.6064707479878522,0.6396153985764832,0.6746274536470173,0.7205678142675639,0.5920893174372843,0.6784152942647239,0.7230241110810633,0.6662372236608971
144,0.6594309102785538,0.6402942553644688,0.6872143873382701,0.6608606293634243,0.6605278115058661,0.6261554701463142,0.6940653397067802,0.675435450093701,0.6320086011267312,0.6388419840763666
145,0.6620215804276355,0.5819689344999199,0.7129768083338992,0.576614589870949,0.6956344531267374,0.6446757179268308,0.6684653682083999,0.6104390766030203,0.6946774405678959,0.6684701114652387
146,0.6503705138350082,0.6073414992399995,0.6498289938903129,0.6341061790209426,0.6758459080462753,0.7428504276341557,0.6532587094929729,0.6775971823257387,0.666908724868381,0.6396994583025044
147,0.6692788494190185,0.61536243811198,0.7189750804971701,0.596504977452849,0.6974852628438424,0.6477495527429915,0.6450108363179691,0.7166419829245612,0.650745451968052,0.7011636834375414
148,0.615745504095438,0.7464094426070336,0.5837856488222889,0.5763278500753979,0.6511839192104292,0.641606483639858,0.6556310136146569,0.5977477369140315,0.6697185420174708,0.5842330688262045
149,0.6918395997633406,0.6798981960132903,0.6133459050419019,0.6239176366009638,0.6766852812170949,0.6822627882802602,0.6727897225120674,0.6808237985386858,0.6664987532411659,0.6052099952815211
150,0.6891529974122679,0.6051685199913613,0.7249338897342147,0.6436034666024334,0.6571251584559518,0.6414331057980318,0.684012919264301,0.6575978868709513,0.6759440126124986,0.6721707850709635
151,0.7199549712643876,0.647412990956964,0.6250970201536266,0.634310305874654,0.6612524319947939,0.6060901588901462,0.6368076477391116,0.632259861285749,0.6399810829477477,0.6324954036513891
152,0.7417796441897396,0.6812589967314191,0.714423008258249,0.6574007216648742,0.6496474570986563,0.5989086275058335,0.6602842921909424,0.6257232330876382,0.7684313278630266,0.658342624456687
